tu,pos,neg,neu,polarity
bịt bùng,0.127037004,0.097739562,0.775223434,0.029297441
ném tạ,0.08591938,0.056631438,0.857449174,0.029287942
trẹt lét,0.054653347,0.083932437,0.861414254,-0.02927909
Hồng quân,0.066006619,0.095264131,0.838729322,-0.029257512
hồng quân,0.066006619,0.095264131,0.838729322,-0.029257512
giả thuyết,0.055960616,0.085216826,0.858822584,-0.02925621
mặt sắt,0.071353741,0.04210015,0.886546075,0.029253591
nội qui,0.072854787,0.043630797,0.883514404,0.02922399
làm nương,0.075870499,0.046664599,0.87746489,0.0292059
hương thí,0.080940336,0.051749066,0.867310584,0.02919127
tương kiến,0.076929115,0.047740422,0.875330389,0.029188693
suy diễn,0.072361581,0.043201547,0.884436876,0.029160034
trảy,0.135353904,0.106232625,0.758413494,0.02912128
luận nghĩa,0.064046852,0.093161874,0.842791259,-0.029115021
thiềm,0.063581966,0.092678361,0.843739629,-0.029096395
dòm,0.052955183,0.082033489,0.865011295,-0.029078306
xả thân,0.090716682,0.119793825,0.789489508,-0.029077142
nạy,0.084152468,0.05508979,0.860757738,0.029062677
nội vụ,0.080278672,0.051236868,0.868484437,0.029041804
lắm,0.088677123,0.05964829,0.851674557,0.029028833
nhà tây,0.103698909,0.074683182,0.821617901,0.029015727
tầng,0.102246076,0.073258115,0.824495822,0.028987961
bấm,0.056209091,0.085171738,0.858619173,-0.028962647
té re,0.070198096,0.041249704,0.888552308,0.028948393
nâu nâu,0.071325347,0.04239016,0.88628453,0.028935187
kính viếng,0.048934903,0.077851243,0.873213828,-0.02891634
nhận thức luận,0.093832359,0.064922556,0.841245055,0.028909802
kháng thể,0.088748924,0.059848722,0.851402402,0.028900202
tiền căn,0.053790234,0.08268822,0.863521516,-0.028897986
tộc biểu,0.070154645,0.09904705,0.830798209,-0.028892405
rễ chùm,0.078458466,0.049574081,0.871967375,0.028884385
tài bàn,0.074737795,0.045859039,0.879403234,0.028878756
nhà tù,0.083444126,0.054565541,0.861990333,0.028878585
tãi,0.067033917,0.09588898,0.837077081,-0.028855063
sĩ phu,0.081876919,0.053057864,0.865065277,0.028819054
nữ nhi,0.063905582,0.035087969,0.90100646,0.028817613
lá sách,0.078573957,0.049793839,0.871632278,0.028780118
phao phí,0.081687964,0.052917298,0.865394771,0.028770667
đầm lầy,0.082141079,0.053372301,0.864486575,0.028768778
thời gian,0.221290898,0.250037206,0.528671881,-0.028746308
chú ý,0.093324736,0.064581371,0.842093915,0.028743365
nhị hỉ,0.075166687,0.046426434,0.878406823,0.028740253
thông hiệu,0.083072267,0.054338977,0.862588823,0.028733291
giấy vệ sinh,0.08241079,0.111131042,0.806458116,-0.028720252
tiềm thức,0.073520251,0.044809163,0.881670654,0.028711088
ngoi ngóp,0.07160531,0.042895671,0.88549906,0.028709639
giếng ao,0.096778229,0.068070337,0.835151374,0.028707892
nhuốm,0.076442137,0.047762629,0.875795186,0.028679509
móc hàm,0.042535603,0.07119786,0.886266589,-0.028662257
tướng quốc,0.093639739,0.065010808,0.841349483,0.02862893
tự quyết,0.077955477,0.049332157,0.872712374,0.02862332
mỏng tai,0.063583314,0.034965701,0.901450992,0.028617613
liên khu,0.089393288,0.060803778,0.849802852,0.028589509
tấm,0.105445112,0.076861709,0.817693174,0.028583402
quận vương,0.074504033,0.045920957,0.879575014,0.028583076
đánh bạn,0.36463915,0.336072826,0.299288026,0.028566324
lo tính,0.065737404,0.037192453,0.897070169,0.028544951
luận tội,0.063035324,0.034534037,0.902430654,0.028501287
thước gấp,0.048048168,0.076536916,0.875414908,-0.028488748
kiến điền,0.041498799,0.069970064,0.888531208,-0.028471265
lâu,0.077309338,0.048841302,0.873849303,0.028468036
hoài niệm,0.07253211,0.044068549,0.883399427,0.028463561
thua kém,0.051942766,0.080398723,0.867658496,-0.028455958
xét đoán,0.071503766,0.043077376,0.885418892,0.02842639
chăm chú,0.05306777,0.081479281,0.865452945,-0.028411511
mạch,0.180991325,0.209398727,0.609609961,-0.028407403
bàu,0.076499447,0.04809963,0.875400901,0.028399818
bòn,0.070826581,0.042444006,0.886729449,0.028382575
mấn,0.073267058,0.101647578,0.825085342,-0.028380521
múi giờ,0.079826668,0.051466107,0.86870724,0.028360561
khang khác,0.072344072,0.043985397,0.883670509,0.028358676
gió lùa,0.084845871,0.056512546,0.858641684,0.028333325
bọng đái,0.088481478,0.060164757,0.851353765,0.028316721
mằn mặn,0.054178473,0.082462326,0.863359213,-0.028283853
chấp kinh,0.066767283,0.038515195,0.894717574,0.028252088
giỗ hậu,0.049837094,0.078087166,0.872075796,-0.028250072
lạ mặt,0.078791045,0.050554227,0.870654762,0.028236818
dơ dáng,0.320752144,0.292517394,0.386730492,0.02823475
rộng lớn,0.071978219,0.043754712,0.884267032,0.028223507
phiêu lưu,0.472993281,0.501197226,0.025809548,-0.028203945
rượu chổi,0.069547229,0.041351639,0.889101148,0.02819559
lưu,0.326898845,0.355090653,0.318010496,-0.028191808
triều phục,0.065670207,0.037478451,0.896851301,0.028191756
ít oi,0.044481069,0.072666384,0.882852554,-0.028185315
thủ tục,0.110722117,0.138906538,0.750371397,-0.028184421
nói năng,0.071724594,0.0435513,0.884724081,0.028173294
dinh dưỡng,0.06676764,0.038617428,0.894614875,0.028150212
đảng,0.277090523,0.305222294,0.417687178,-0.028131771
nhay nháy,0.065246329,0.093360163,0.84139359,-0.028113835
liệu lí,0.076939009,0.048828203,0.874232769,0.028110806
lê la,0.049921934,0.078018002,0.872060061,-0.028096069
trăng trắng,0.08056394,0.052472699,0.866963327,0.028091241
trắng trợt,0.093117736,0.065041296,0.841840982,0.02807644
khuếch tán,0.055936273,0.084008329,0.860055387,-0.028072055
lùng bắt,0.06926626,0.041196216,0.889537513,0.028070044
tuần tiễu,0.096114889,0.068098694,0.835786462,0.028016195
phì phì,0.061703231,0.089668617,0.848628104,-0.027965385
tịch dương,0.055693585,0.083656959,0.860649407,-0.027963374
mộ chí,0.055754378,0.083714537,0.860531032,-0.027960159
ngự y,0.06922441,0.041284584,0.889491081,0.027939826
tê mê,0.093731128,0.065805957,0.840462863,0.027925171
hồng bì,0.083395142,0.05551647,0.861088395,0.027878672
nhĩ mục,0.116116934,0.08824835,0.795634687,0.027868584
kết xã,0.074879751,0.047018725,0.878101587,0.027861025
phòng tối,0.07237035,0.044524845,0.883104861,0.027845506
lực kế,0.06439504,0.036552403,0.89905256,0.027842637
gà lôi,0.059007864,0.086848125,0.854143977,-0.02784026
quy nạp,0.048031285,0.075803615,0.876165092,-0.02777233
bẩm tính,0.07064753,0.042883072,0.886469424,0.027764458
nhàn đàm,0.075152695,0.04742128,0.877426028,0.027731415
trở gió,0.092589341,0.064867347,0.842543304,0.027721994
móng vuốt,0.077301294,0.049597271,0.873101413,0.027704023
nhập siêu,0.085965678,0.058278069,0.855756223,0.027687609
triều đại,0.079903178,0.052227303,0.867869496,0.027675875
thiên nhan,0.061729733,0.089404531,0.848865688,-0.027674798
thợ rào,0.084045932,0.056373581,0.859580576,0.02767235
tranh đấu,0.191164359,0.163493723,0.645341992,0.027670637
tẻo teo,0.084431782,0.056770582,0.85879761,0.027661201
in máy,0.088125184,0.060480583,0.851394236,0.027644601
khoan dung,0.069306523,0.041670736,0.889022768,0.027635787
tước,0.067974977,0.040371623,0.891653478,0.027603354
sự kiện,0.084962815,0.057372276,0.857664943,0.027590539
học bộ,0.072242275,0.044660944,0.883096814,0.02758133
giặc cỏ,0.067537487,0.03998505,0.892477453,0.027552437
hồ lô,0.080747575,0.053216087,0.866036316,0.027531487
lựu,0.053285647,0.080794863,0.865919411,-0.027509216
cháu,0.131033114,0.10352578,0.765441075,0.027507334
thì thầm,0.070343442,0.042861141,0.886795461,0.027482301
minh bạch,0.092088133,0.119559847,0.788352013,-0.027471714
lười,0.056589115,0.084056638,0.859354258,-0.027467523
hồng y giáo chủ,0.061188776,0.033748548,0.905062675,0.027440228
màng nhện,0.069155566,0.096590213,0.834254205,-0.027434647
khanh,0.066246323,0.038812468,0.894941241,0.027433855
thảo xá,0.096021317,0.068610318,0.835368276,0.027410999
kêu gọi,0.064228795,0.036857963,0.898913324,0.027370833
nam tào,0.092127807,0.064757042,0.843115151,0.027370766
ướp,0.101948721,0.074585089,0.823466152,0.027363632
rốc,0.068888314,0.096246392,0.834865272,-0.027358077
lập hạ,0.062176213,0.034821276,0.903002501,0.027354937
hoài cổ,0.061825249,0.089175507,0.848999202,-0.027350258
số thực,0.051628549,0.078970246,0.869401217,-0.027341697
thái cổ,0.058937635,0.086182706,0.854879677,-0.027245071
trung học,0.080622643,0.053398389,0.865979016,0.027224254
từ từ,0.062870473,0.035650518,0.901478946,0.027219955
kèn,0.099798696,0.126997814,0.773203552,-0.027199117
quần hồng,0.099940032,0.072758868,0.827301085,0.027181163
vàng khè,0.057427157,0.084579825,0.857993007,-0.027152669
sắc luật,0.083966218,0.056873508,0.859160185,0.02709271
lân la,0.076411299,0.049318943,0.874269664,0.027092356
thục hồi,0.140676871,0.113606036,0.745717108,0.027070835
lại gạo,0.058883589,0.085948497,0.855167985,-0.027064908
tái,0.048665191,0.075725111,0.875609736,-0.02705992
ngỗng,0.087172158,0.060145406,0.852682501,0.027026752
nô bộc,0.077849127,0.050824314,0.871326506,0.027024813
máy thu thanh,0.084914461,0.057891015,0.857194543,0.027023446
đoan chính,0.047780775,0.074786678,0.877432585,-0.027005903
ềnh ềnh,0.087456964,0.060463626,0.852079451,0.026993338
dĩ vãng,0.086064219,0.059083622,0.85485208,0.026980598
quốc doanh,0.052009162,0.078969315,0.869021475,-0.026960153
trộn trạo,0.073952578,0.047019869,0.879027605,0.026932709
xây,0.122869033,0.09595035,0.78118062,0.026918683
sở cậy,0.064883031,0.037972368,0.897144616,0.026910663
cheo cưới,0.079753473,0.052845627,0.867400825,0.026907846
nhỏ bé,0.06950728,0.042616947,0.887875766,0.026890334
ngộ gió,0.061292328,0.088179119,0.850528598,-0.026886791
bẩm,0.068083785,0.041207012,0.890709281,0.026876774
thấy kinh,0.074213378,0.047337227,0.878449321,0.026876152
nghịt,0.080985129,0.107849531,0.811165333,-0.026864402
tự điển,0.072009623,0.045154259,0.882836103,0.026855364
tự vị,0.072009623,0.045154259,0.882836103,0.026855364
kim chỉ,0.082176492,0.055349052,0.862474382,0.02682744
tốt nói,0.066618823,0.039865237,0.893516004,0.026753586
đề binh,0.091822565,0.065088972,0.843088448,0.026733592
ẵm,0.068075232,0.041343331,0.890581489,0.026731901
hiến chương,0.068357708,0.095085427,0.836556911,-0.026727719
lượng tử,0.072973005,0.046302538,0.88072443,0.026670467
khảo dị,0.055157054,0.081827044,0.863015831,-0.02666999
phẩm trật,0.078071289,0.051405359,0.870523393,0.02666593
tự tu,0.106113039,0.132765174,0.761121869,-0.026652135
trở lui,0.089292809,0.062659487,0.848047674,0.026633322
thương thuyền,0.104662858,0.078088261,0.817248881,0.026574597
ăn thừa,0.075296208,0.048731517,0.875972211,0.026564691
mật lệnh,0.080973469,0.107531965,0.811494589,-0.026558496
hạ chí,0.076289438,0.049734913,0.873975635,0.026554525
sư cụ,0.074558176,0.048028231,0.877413571,0.026529945
loáng choáng,0.052051075,0.078571171,0.869377673,-0.026520096
mộc già,0.066542484,0.09305466,0.840402842,-0.026512176
lập quốc,0.072013259,0.045519117,0.882467568,0.026494142
tia tía,0.097210832,0.070728876,0.832060277,0.026481956
rền,0.361282999,0.387742163,0.250974805,-0.026459164
làm tôi,0.075189203,0.048740141,0.876070678,0.026449062
sặm màu,0.048919957,0.075357042,0.875722945,-0.026437085
nhuận trường,0.066772617,0.040335625,0.892891824,0.026436992
hương chính,0.084763706,0.058350585,0.856885672,0.02641312
lĩnh giáo,0.062137984,0.035728484,0.902133584,0.026409499
nhỏ tuổi,0.063183241,0.036781039,0.900035799,0.026402202
tụ hội,0.104084291,0.077690765,0.818224907,0.026393525
giở mình,0.078369543,0.052017488,0.869612932,0.026352055
lom khom,0.081904374,0.055554766,0.862540841,0.026349608
kiểm duyệt,0.055953063,0.082296304,0.861750603,-0.026343241
kèo cò,0.059801981,0.033464614,0.906733334,0.026337367
gương nga,0.071999714,0.045675959,0.882324278,0.026323754
kền kền,0.078539513,0.052225206,0.869235337,0.026314307
lửng dạ,0.067032695,0.040728375,0.892238915,0.02630432
tàn hương,0.131571833,0.157874603,0.710553557,-0.02630277
trực thăng,0.070505887,0.044231303,0.885262847,0.026274584
trắng tinh,0.052383874,0.078652486,0.868963599,-0.026268613
gòn,0.112414949,0.08615154,0.801433504,0.026263408
pha phôi,0.047622509,0.073850282,0.878527164,-0.026227772
khảnh,0.054337922,0.080546618,0.865115404,-0.026208695
kính dưỡng mục,0.075269014,0.04906787,0.875663161,0.026201144
ngớt,0.067295559,0.041112997,0.891591489,0.026182562
tà dương,0.075161815,0.048986625,0.875851631,0.02617519
chuyển dịch,0.104281276,0.130448401,0.765270263,-0.026167125
mại,0.076396786,0.050249189,0.873354077,0.026147597
lúa nếp,0.099846691,0.073712014,0.826441288,0.026134677
sốt vó,0.046372984,0.0724857,0.881141305,-0.026112717
nhập nội,0.074032284,0.047938768,0.878028989,0.026093516
nhà xí,0.083271131,0.057190709,0.859538198,0.026080422
ngưng hơi,0.063634306,0.089705124,0.846660554,-0.026070818
vết,0.072873272,0.046843361,0.880283296,0.026029911
hòm rương,0.083624192,0.057602689,0.858773112,0.026021503
thái hậu,0.079209007,0.053189579,0.867601395,0.026019428
lầy,0.101851724,0.075835422,0.822312832,0.026016302
trống canh,0.074498221,0.04851841,0.876983345,0.025979811
khống chỉ,0.067257151,0.041308951,0.891433895,0.0259482
prô-tôn,0.075629376,0.101569332,0.822801292,-0.025939956
luống tuổi,0.052619483,0.078554951,0.868825555,-0.025935467
đạp thanh,0.073387891,0.047461458,0.879150629,0.025926434
nội ứng,0.069942489,0.044022139,0.886035383,0.02592035
nhường lời,0.062409218,0.036504086,0.901086688,0.025905132
ra tay,0.041318439,0.067187473,0.891494095,-0.025869034
súng máy,0.074595407,0.04873145,0.876673102,0.025863957
gương phẳng,0.051420286,0.07727249,0.871307135,-0.025852203
ma-ra-tông,0.099390149,0.125237137,0.775372744,-0.025846988
tàng trữ,0.451315579,0.477149706,0.071534665,-0.025834127
ít,0.063732244,0.037931327,0.898336411,0.025800917
tán sắc,0.053498104,0.079285696,0.86721617,-0.025787592
huệ tứ,0.098561056,0.07277903,0.828660011,0.025782026
tiệc tùng,0.070916064,0.045134302,0.883949578,0.025781762
khao vọng,0.06003404,0.085789844,0.854176164,-0.025755804
lại quả,0.042383794,0.068121344,0.889494836,-0.02573755
thư điếm,0.100009322,0.07427597,0.825714767,0.025733352
thương tá,0.086578354,0.060848646,0.852572978,0.025729708
phản ngựa,0.07986512,0.105579376,0.814555526,-0.025714256
thuốc thử,0.048176602,0.073815197,0.878008187,-0.025638595
hương ước,0.076084733,0.050449416,0.873465836,0.025635317
sai dị,0.079488032,0.05385657,0.866655409,0.025631461
tiểu tiết,0.084227927,0.058615077,0.857156992,0.02561285
tay vịn,0.071262091,0.045659572,0.883078277,0.02560252
trông đợi,0.071006477,0.045414258,0.883579254,0.025592219
ngẩng,0.080904849,0.055344995,0.863750219,0.025559854
ngụp,0.063563854,0.089102037,0.847334146,-0.025538184
nhảy cao,0.052354869,0.077891663,0.86975348,-0.025536794
nâu non,0.061411351,0.086938776,0.85164988,-0.025527425
nghe đồn,0.042158376,0.067680314,0.890161216,-0.025521938
cư,0.070732139,0.045210414,0.884057462,0.025521725
quờ quạng,0.10003116,0.07451494,0.825453937,0.025516219
giau giảu,0.068624124,0.043113381,0.88826251,0.025510743
luân phiên,0.071644597,0.046141606,0.882213771,0.025502991
nỗi riêng,0.074088141,0.048618052,0.877293825,0.025470089
thiếu niên,0.062235057,0.036798626,0.900966287,0.025436431
trợ động từ,0.073129706,0.047712497,0.879157901,0.025417209
bánh lái,0.092239069,0.066831848,0.840929002,0.025407221
mím,0.08651454,0.061111297,0.852374256,0.025403243
sở cầu,0.07321015,0.047820169,0.878969789,0.025389981
lúc lắc,0.067633115,0.042269051,0.890097857,0.025364064
hoàng hôn,0.065402426,0.040088017,0.894509494,0.025314409
người lạ,0.0436115,0.068925247,0.887463272,-0.025313746
tùng quân,0.153032333,0.127761438,0.719206154,0.025270894
bép xép,0.072158605,0.04688843,0.880952895,0.025270175
nhà xia,0.064821653,0.039553013,0.895625234,0.02526864
khăn ăn,0.054248072,0.079499923,0.866252065,-0.02525185
trao đổi,0.083173119,0.057959195,0.858867586,0.025213923
phù hiệu,0.074389413,0.049188472,0.876422048,0.025200941
linh sàng,0.069617629,0.044467155,0.88591522,0.025150474
ruộm,0.059017789,0.08416269,0.856819451,-0.025144901
kiến đen,0.082163639,0.057023607,0.860812843,0.025140032
tiểu nhi,0.078549974,0.053416044,0.868034065,0.02513393
hóng chuyện,0.079419002,0.054285936,0.86629504,0.025133066
con điếm,0.110890321,0.135991946,0.75311774,-0.025101624
trực tiếp,0.128088757,0.103012033,0.768899262,0.025076725
phải vạ,0.091643758,0.116669104,0.791687071,-0.025025345
pháo đập,0.108995527,0.083984844,0.807019591,0.025010683
phó sứ,0.095361654,0.070402695,0.834235668,0.024958959
lĩnh ý,0.062738925,0.037794437,0.899466574,0.024944488
nghị,0.048672743,0.073615186,0.877712011,-0.024942443
thay lời,0.052108213,0.077050336,0.870841384,-0.024942122
ghen tuông,0.086293735,0.061361287,0.852344871,0.024932448
